-9.599999999999999645e-01 1.007103771819073401e+00
-9.200000000000000400e-01 1.002632038510629320e+00
-8.800000000000000044e-01 1.002316889038831205e+00
-8.399999999999999689e-01 1.002156500567054520e+00
-8.000000000000000444e-01 9.845416165039989620e-01
-7.600000000000000089e-01 9.907815110737983044e-01
-7.199999999999999734e-01 1.008736010620685741e+00
-6.799999999999999378e-01 1.002252358592375714e+00
-6.400000000000000133e-01 1.001563412288976718e+00
-5.999999999999999778e-01 9.773487173881308943e-01
-5.600000000000000533e-01 1.007022168738074930e+00
-5.200000000000000178e-01 1.000047901328930733e+00
-4.799999999999999822e-01 9.971526336650049505e-01
-4.399999999999999467e-01 1.007635691044468818e+00
-4.000000000000000222e-01 1.001688251988380740e+00
-3.599999999999999867e-01 9.977216735895483302e-01
-3.199999999999999512e-01 9.989934706920915453e-01
-2.800000000000000266e-01 9.822377576752797657e-01
-2.399999999999999911e-01 9.896403169806928801e-01
-1.999999999999999556e-01 9.847573481499172221e-01
-1.600000000000000311e-01 1.001810657213375144e+00
-1.199999999999999956e-01 1.011686261529155528e+00
-7.999999999999996003e-02 9.750937967258833661e-01
-4.000000000000003553e-02 9.890777692733999649e-01
0.000000000000000000e+00 1.002076011172642556e+00
4.000000000000003553e-02 1.008527365299203060e+00
8.000000000000007105e-02 1.010326378692565363e+00
1.200000000000001066e-01 1.000322166031476723e+00
1.599999999999999201e-01 1.003968025090894667e+00
1.999999999999999556e-01 9.873366747438846458e-01
2.399999999999999911e-01 1.002680790022826729e+00
2.800000000000000266e-01 9.911350575893290715e-01
3.200000000000000622e-01 1.005007817115967761e+00
3.600000000000000977e-01 1.005789404300865497e+00
4.000000000000001332e-01 1.008902358189295301e+00
4.399999999999999467e-01 9.967697998882388832e-01
4.799999999999999822e-01 1.006576725181862919e+00
5.200000000000000178e-01 9.851282610768195003e-01
5.600000000000000533e-01 9.958525669994868768e-01
6.000000000000000888e-01 1.002737446238416208e+00
6.400000000000001243e-01 1.000064023186732376e+00
6.799999999999999378e-01 9.985485833470180150e-01
7.199999999999999734e-01 9.920107627293796027e-01
7.600000000000000089e-01 1.014883205433157132e+00
8.000000000000000444e-01 1.001159803526485037e+00
8.400000000000000799e-01 9.940526182758400164e-01
8.800000000000001155e-01 1.001043668123579478e+00
9.199999999999999289e-01 9.887405843930181515e-01
9.599999999999999645e-01 1.006201365139220094e+00
