$NURBSGRID_1 
10
1 2 0.0000000000000000 0.1000000000000000
2 3 0.1000000000000000 0.2000000000000000
3 4 0.2000000000000000 0.3000000000000000
4 5 0.3000000000000000 0.4000000000000000
5 6 0.4000000000000000 0.5000000000000000
6 7 0.5000000000000000 0.6000000000000000
7 8 0.6000000000000000 0.7000000000000000
8 9 0.7000000000000000 0.8000000000000000
9 10 0.8000000000000000 0.9000000000000000
10 1 0.9000000000000000 1.0000000000000000
$ENDNURBSGRID_1 
$NURBSGRID_2 
50
11 60 0.0000000000000000 0.0200000000000000
60 59 0.0200000000000000 0.0400000000000000
59 58 0.0400000000000000 0.0600000000000000
58 57 0.0600000000000000 0.0800000000000000
57 56 0.0800000000000000 0.1000000000000000
56 55 0.1000000000000000 0.1200000000000000
55 54 0.1200000000000000 0.1400000000000000
54 53 0.1400000000000000 0.1600000000000000
53 52 0.1600000000000000 0.1800000000000000
52 51 0.1800000000000000 0.2000000000000000
51 50 0.2000000000000000 0.2200000000000000
50 49 0.2200000000000000 0.2400000000000000
49 48 0.2400000000000000 0.2600000000000000
48 47 0.2600000000000000 0.2800000000000000
47 46 0.2800000000000000 0.3000000000000000
46 45 0.3000000000000000 0.3200000000000000
45 44 0.3200000000000000 0.3400000000000000
44 43 0.3400000000000000 0.3600000000000000
43 42 0.3600000000000000 0.3800000000000000
42 41 0.3800000000000000 0.4000000000000000
41 40 0.4000000000000000 0.4200000000000000
40 39 0.4200000000000000 0.4400000000000000
39 38 0.4400000000000000 0.4600000000000000
38 37 0.4600000000000000 0.4800000000000000
37 36 0.4800000000000000 0.5000000000000000
36 35 0.5000000000000000 0.5200000000000000
35 34 0.5200000000000000 0.5400000000000000
34 33 0.5400000000000000 0.5600000000000001
33 32 0.5600000000000001 0.5800000000000000
32 31 0.5800000000000000 0.6000000000000000
31 30 0.6000000000000000 0.6200000000000000
30 29 0.6200000000000000 0.6400000000000000
29 28 0.6400000000000000 0.6600000000000000
28 27 0.6600000000000000 0.6800000000000000
27 26 0.6800000000000000 0.7000000000000000
26 25 0.7000000000000000 0.7200000000000000
25 24 0.7200000000000000 0.7400000000000000
24 23 0.7400000000000000 0.7600000000000000
23 22 0.7600000000000000 0.7800000000000000
22 21 0.7800000000000000 0.8000000000000000
21 20 0.8000000000000000 0.8200000000000000
20 19 0.8200000000000000 0.8400000000000000
19 18 0.8400000000000000 0.8600000000000000
18 17 0.8600000000000000 0.8800000000000000
17 16 0.8800000000000000 0.9000000000000000
16 15 0.9000000000000000 0.9200000000000000
15 14 0.9200000000000000 0.9399999999999999
14 13 0.9399999999999999 0.9600000000000000
13 12 0.9600000000000000 0.9800000000000000
12 11 0.9800000000000000 1.0000000000000000
$ENDNURBSGRID_2 
