$NURBSGRID_1 
40
1 2 0.0000000000000000 0.0250000000000000
2 3 0.0250000000000000 0.0500000000000000
3 4 0.0500000000000000 0.0750000000000000
4 5 0.0750000000000000 0.1000000000000000
5 6 0.1000000000000000 0.1250000000000000
6 7 0.1250000000000000 0.1500000000000000
7 8 0.1500000000000000 0.1750000000000000
8 9 0.1750000000000000 0.2000000000000000
9 10 0.2000000000000000 0.2250000000000000
10 11 0.2250000000000000 0.2500000000000000
11 12 0.2500000000000000 0.2750000000000000
12 13 0.2750000000000000 0.3000000000000000
13 14 0.3000000000000000 0.3250000000000000
14 15 0.3250000000000000 0.3500000000000000
15 16 0.3500000000000000 0.3750000000000000
16 17 0.3750000000000000 0.4000000000000000
17 18 0.4000000000000000 0.4250000000000000
18 19 0.4250000000000000 0.4500000000000000
19 20 0.4500000000000000 0.4750000000000000
20 21 0.4750000000000000 0.5000000000000000
21 22 0.5000000000000000 0.5250000000000000
22 23 0.5250000000000000 0.5500000000000000
23 24 0.5500000000000000 0.5750000000000000
24 25 0.5750000000000000 0.6000000000000000
25 26 0.6000000000000000 0.6250000000000000
26 27 0.6250000000000000 0.6500000000000000
27 28 0.6500000000000000 0.6750000000000000
28 29 0.6750000000000000 0.7000000000000000
29 30 0.7000000000000000 0.7250000000000000
30 31 0.7250000000000000 0.7500000000000000
31 32 0.7500000000000000 0.7750000000000000
32 33 0.7750000000000000 0.8000000000000000
33 34 0.8000000000000000 0.8250000000000000
34 35 0.8250000000000000 0.8500000000000000
35 36 0.8500000000000000 0.8750000000000000
36 37 0.8750000000000000 0.9000000000000000
37 38 0.9000000000000000 0.9250000000000000
38 39 0.9250000000000000 0.9500000000000000
39 40 0.9500000000000000 0.9750000000000000
40 1 0.9750000000000000 1.0000000000000000
$ENDNURBSGRID_1 
$NURBSGRID_2 
200
41 240 0.0000000000000000 0.0050000000000000
240 239 0.0050000000000000 0.0100000000000000
239 238 0.0100000000000000 0.0150000000000000
238 237 0.0150000000000000 0.0200000000000000
237 236 0.0200000000000000 0.0250000000000000
236 235 0.0250000000000000 0.0300000000000000
235 234 0.0300000000000000 0.0350000000000000
234 233 0.0350000000000000 0.0400000000000000
233 232 0.0400000000000000 0.0450000000000000
232 231 0.0450000000000000 0.0500000000000000
231 230 0.0500000000000000 0.0550000000000000
230 229 0.0550000000000000 0.0600000000000000
229 228 0.0600000000000000 0.0650000000000000
228 227 0.0650000000000000 0.0700000000000000
227 226 0.0700000000000000 0.0750000000000000
226 225 0.0750000000000000 0.0800000000000000
225 224 0.0800000000000000 0.0850000000000000
224 223 0.0850000000000000 0.0900000000000000
223 222 0.0900000000000000 0.0950000000000000
222 221 0.0950000000000000 0.1000000000000000
221 220 0.1000000000000000 0.1050000000000000
220 219 0.1050000000000000 0.1100000000000000
219 218 0.1100000000000000 0.1150000000000000
218 217 0.1150000000000000 0.1200000000000000
217 216 0.1200000000000000 0.1250000000000000
216 215 0.1250000000000000 0.1300000000000000
215 214 0.1300000000000000 0.1350000000000000
214 213 0.1350000000000000 0.1400000000000000
213 212 0.1400000000000000 0.1450000000000000
212 211 0.1450000000000000 0.1500000000000000
211 210 0.1500000000000000 0.1550000000000000
210 209 0.1550000000000000 0.1600000000000000
209 208 0.1600000000000000 0.1650000000000000
208 207 0.1650000000000000 0.1700000000000000
207 206 0.1700000000000000 0.1750000000000000
206 205 0.1750000000000000 0.1800000000000000
205 204 0.1800000000000000 0.1850000000000000
204 203 0.1850000000000000 0.1900000000000000
203 202 0.1900000000000000 0.1950000000000000
202 201 0.1950000000000000 0.2000000000000000
201 200 0.2000000000000000 0.2050000000000000
200 199 0.2050000000000000 0.2100000000000000
199 198 0.2100000000000000 0.2150000000000000
198 197 0.2150000000000000 0.2200000000000000
197 196 0.2200000000000000 0.2250000000000000
196 195 0.2250000000000000 0.2300000000000000
195 194 0.2300000000000000 0.2350000000000000
194 193 0.2350000000000000 0.2400000000000000
193 192 0.2400000000000000 0.2450000000000000
192 191 0.2450000000000000 0.2500000000000000
191 190 0.2500000000000000 0.2550000000000000
190 189 0.2550000000000000 0.2600000000000000
189 188 0.2600000000000000 0.2650000000000000
188 187 0.2650000000000000 0.2700000000000000
187 186 0.2700000000000000 0.2750000000000000
186 185 0.2750000000000000 0.2800000000000000
185 184 0.2800000000000000 0.2850000000000000
184 183 0.2850000000000000 0.2900000000000000
183 182 0.2900000000000000 0.2950000000000000
182 181 0.2950000000000000 0.3000000000000000
181 180 0.3000000000000000 0.3050000000000000
180 179 0.3050000000000000 0.3100000000000000
179 178 0.3100000000000000 0.3150000000000000
178 177 0.3150000000000000 0.3200000000000000
177 176 0.3200000000000000 0.3250000000000000
176 175 0.3250000000000000 0.3300000000000000
175 174 0.3300000000000000 0.3350000000000000
174 173 0.3350000000000000 0.3400000000000000
173 172 0.3400000000000000 0.3450000000000000
172 171 0.3450000000000000 0.3500000000000000
